date;heure;PA04C;A1;AUT;AUB;BASCH
;;mg/m3;mg/m3;mg/m3;mg/m3;mg/m3
27/01/2017;20;1;1;1;0;1
27/01/2017;21;0;1;1;0;1
27/01/2017;22;0;1;0;0;1
27/01/2017;23;0;1;0;0;1
27/01/2017;24;0;0;0;0;1
28/01/2017;1;0;0;0;0;0
28/01/2017;2;0;0;0;0;0
28/01/2017;3;0;0;0;0;0
28/01/2017;4;0;0;0;0;0
28/01/2017;5;0;0;0;0;0
28/01/2017;6;0;0;0;0;0
28/01/2017;7;0;0;0;0;0
28/01/2017;8;0;1;0;0;0
28/01/2017;9;0;1;0;0;0
28/01/2017;10;0;1;0;0;0
28/01/2017;11;n/d;1;0;0;1
28/01/2017;12;n/d;0;0;0;0
28/01/2017;13;0;0;0;0;0
28/01/2017;14;0;0;0;0;0
28/01/2017;15;0;1;0;0;1
28/01/2017;16;0;1;0;0;1
28/01/2017;17;0;1;1;0;1
28/01/2017;18;0;1;1;0;1
28/01/2017;19;0;1;1;0;1
28/01/2017;20;0;1;1;0;1
28/01/2017;21;0;1;0;0;1
28/01/2017;22;0;1;0;0;1
28/01/2017;23;0;1;0;0;1
28/01/2017;24;0;1;0;0;1
29/01/2017;1;0;1;0;0;0
29/01/2017;2;0;0;0;1;0
29/01/2017;3;0;0;0;0;0
29/01/2017;4;0;0;0;0;0
29/01/2017;5;0;0;0;0;0
29/01/2017;6;0;0;0;0;0
29/01/2017;7;0;0;0;0;0
29/01/2017;8;0;0;0;0;0
29/01/2017;9;0;0;0;0;0
29/01/2017;10;0;0;0;0;0
29/01/2017;11;0;0;0;0;0
29/01/2017;12;0;0;0;0;1
29/01/2017;13;0;0;0;0;0
29/01/2017;14;0;0;0;0;0
29/01/2017;15;0;1;0;0;1
29/01/2017;16;0;1;0;0;1
29/01/2017;17;0;1;0;0;1
29/01/2017;18;0;1;0;0;1
29/01/2017;19;0;1;0;0;1
29/01/2017;20;0;1;0;0;1
29/01/2017;21;0;0;0;0;1
29/01/2017;22;0;0;0;0;0
29/01/2017;23;0;0;1;0;0
29/01/2017;24;0;0;0;0;0
30/01/2017;1;0;0;0;0;0
30/01/2017;2;0;0;0;0;0
30/01/2017;3;0;0;0;0;0
30/01/2017;4;0;0;0;0;0
30/01/2017;5;0;0;0;0;0
30/01/2017;6;0;0;0;0;0
30/01/2017;7;0;0;0;0;0
30/01/2017;8;0;1;1;0;1
30/01/2017;9;0;1;1;0;1
30/01/2017;10;0;1;0;0;1
30/01/2017;11;0;1;0;0;1
30/01/2017;12;0;1;0;0;1
30/01/2017;13;0;1;0;0;1
30/01/2017;14;0;1;0;0;1
30/01/2017;15;0;1;0;0;1
30/01/2017;16;0;1;0;0;1
30/01/2017;17;0;1;1;0;1
30/01/2017;18;0;1;1;0;1
30/01/2017;19;0;1;1;1;1
30/01/2017;20;0;1;1;0;1
30/01/2017;21;0;1;0;0;1
30/01/2017;22;0;1;0;0;1
30/01/2017;23;0;0;0;0;0
30/01/2017;24;0;0;0;0;0
31/01/2017;1;0;0;0;0;0
31/01/2017;2;0;0;0;0;0
31/01/2017;3;0;0;0;0;0
31/01/2017;4;0;0;0;0;0
31/01/2017;5;0;0;0;0;0
31/01/2017;6;0;1;0;0;1
31/01/2017;7;0;1;1;0;1
31/01/2017;8;0;1;1;1;1
31/01/2017;9;1;1;2;1;1
31/01/2017;10;1;1;1;1;1
31/01/2017;11;0;1;1;1;1
31/01/2017;12;0;1;1;0;1
31/01/2017;13;0;1;1;0;1
31/01/2017;14;0;1;1;0;1
31/01/2017;15;0;1;1;1;1
31/01/2017;16;1;1;1;1;1
31/01/2017;17;1;1;1;1;1
31/01/2017;18;0;1;1;1;1
31/01/2017;19;0;1;1;1;1
31/01/2017;20;0;1;1;1;1
31/01/2017;21;0;1;1;0;1
31/01/2017;22;0;1;1;0;1
31/01/2017;23;0;1;1;0;1
31/01/2017;24;0;0;0;0;0
01/02/2017;1;0;0;0;0;0
01/02/2017;2;0;0;0;0;0
01/02/2017;3;0;0;0;0;0
01/02/2017;4;0;0;0;0;0
01/02/2017;5;0;0;0;0;0
01/02/2017;6;0;0;0;0;0
01/02/2017;7;0;1;0;0;0
01/02/2017;8;0;1;1;0;1
01/02/2017;9;0;1;1;0;1
01/02/2017;10;n/d;1;n/d;0;1
01/02/2017;11;n/d;0;1;0;0
01/02/2017;12;n/d;0;1;0;1
01/02/2017;13;0;1;1;0;1
01/02/2017;14;0;0;0;0;1
01/02/2017;15;0;0;n/d;0;1
01/02/2017;16;0;1;n/d;0;1
01/02/2017;17;0;0;n/d;0;1
01/02/2017;18;0;0;n/d;0;1
01/02/2017;19;0;1;n/d;0;1
01/02/2017;20;0;1;n/d;0;1
01/02/2017;21;0;1;n/d;0;1
01/02/2017;22;0;1;n/d;0;1
01/02/2017;23;0;1;n/d;0;1
01/02/2017;24;0;0;n/d;0;0
02/02/2017;1;0;0;n/d;0;0
02/02/2017;2;0;0;n/d;0;0
02/02/2017;3;0;0;n/d;0;0
02/02/2017;4;0;0;n/d;0;0
02/02/2017;5;0;0;n/d;0;0
02/02/2017;6;0;0;n/d;0;0
02/02/2017;7;0;1;n/d;0;1
02/02/2017;8;0;1;n/d;0;1
02/02/2017;9;0;1;n/d;0;1
02/02/2017;10;0;1;n/d;0;0
02/02/2017;11;0;0;n/d;0;0
02/02/2017;12;0;0;n/d;0;0
02/02/2017;13;0;1;n/d;0;0
02/02/2017;14;n/d;1;n/d;0;0
02/02/2017;15;0;1;n/d;0;1
02/02/2017;16;0;1;n/d;0;1
02/02/2017;17;0;1;n/d;0;1
02/02/2017;18;0;1;n/d;0;1
02/02/2017;19;0;1;n/d;0;1
02/02/2017;20;0;0;n/d;0;1
02/02/2017;21;0;0;n/d;0;1
02/02/2017;22;0;0;n/d;0;0
02/02/2017;23;0;0;n/d;0;0
02/02/2017;24;0;0;n/d;0;0
03/02/2017;1;0;0;n/d;0;0
03/02/2017;2;0;0;n/d;0;0
03/02/2017;3;0;0;n/d;0;0
03/02/2017;4;0;0;n/d;0;0
03/02/2017;5;0;0;n/d;0;0
03/02/2017;6;0;0;n/d;0;0
03/02/2017;7;0;0;n/d;0;0
03/02/2017;8;0;1;n/d;0;1
03/02/2017;9;0;1;n/d;0;1
03/02/2017;10;0;0;n/d;0;0
03/02/2017;11;0;0;0;0;0
03/02/2017;12;n/d;0;0;0;0
03/02/2017;13;n/d;0;0;0;0
03/02/2017;14;0;0;0;0;0
03/02/2017;15;0;0;0;0;0
03/02/2017;16;0;0;0;0;1
03/02/2017;17;0;0;0;0;1
03/02/2017;18;0;0;0;0;1
03/02/2017;19;0;0;0;0;1
03/02/2017;20;0;0;0;0;0
03/02/2017;21;0;0;0;0;0
03/02/2017;22;0;0;0;0;0
03/02/2017;23;0;0;0;0;0
03/02/2017;24;0;0;0;0;0
04/02/2017;1;0;0;0;0;0
04/02/2017;2;0;0;0;0;0
04/02/2017;3;0;0;0;0;0
04/02/2017;4;0;0;0;0;0
04/02/2017;5;0;0;0;0;0
04/02/2017;6;0;0;0;0;0
04/02/2017;7;0;0;0;0;0
04/02/2017;8;0;0;0;0;0
04/02/2017;9;0;0;0;0;0
04/02/2017;10;0;0;0;0;0
04/02/2017;11;0;0;0;0;0
04/02/2017;12;0;0;1;0;1
04/02/2017;13;0;0;0;0;0
04/02/2017;14;0;0;0;0;0
04/02/2017;15;0;0;0;0;0
04/02/2017;16;0;0;0;0;0
04/02/2017;17;0;1;1;0;0
04/02/2017;18;0;1;1;0;1
04/02/2017;19;0;1;1;0;1
04/02/2017;20;0;1;1;0;1
04/02/2017;21;0;1;0;0;1
04/02/2017;22;0;1;0;0;0
04/02/2017;23;0;0;0;0;0
04/02/2017;24;0;0;0;0;0
05/02/2017;1;0;0;0;0;0
05/02/2017;2;0;0;0;0;0
05/02/2017;3;0;0;0;0;0
05/02/2017;4;0;0;0;0;0
05/02/2017;5;0;0;0;0;0
05/02/2017;6;0;0;0;0;0
05/02/2017;7;0;0;0;0;0
05/02/2017;8;0;0;0;0;0
05/02/2017;9;0;0;0;0;0
05/02/2017;10;0;0;0;0;0
05/02/2017;11;0;0;0;0;0
05/02/2017;12;0;0;0;0;0
05/02/2017;13;0;0;0;0;0
05/02/2017;14;0;0;0;0;0
05/02/2017;15;0;0;0;0;0
05/02/2017;16;0;1;0;0;0
05/02/2017;17;0;1;1;0;1
05/02/2017;18;0;1;1;0;1
05/02/2017;19;0;1;1;0;1
05/02/2017;20;0;1;1;0;1
05/02/2017;21;0;0;0;0;1
05/02/2017;22;0;0;0;0;0
05/02/2017;23;0;0;0;0;0
05/02/2017;24;0;0;0;0;0
06/02/2017;1;0;0;0;0;0
06/02/2017;2;0;0;0;0;0
06/02/2017;3;0;0;0;0;0
06/02/2017;4;0;0;0;0;0
06/02/2017;5;0;0;0;0;0
06/02/2017;6;0;0;0;0;0
06/02/2017;7;0;0;1;0;0
06/02/2017;8;n/d;0;1;0;1
06/02/2017;9;n/d;1;1;0;1
06/02/2017;10;n/d;0;1;0;1
06/02/2017;11;n/d;0;0;0;1
06/02/2017;12;n/d;0;1;0;1
06/02/2017;13;n/d;n/d;1;0;0
06/02/2017;14;n/d;1;1;0;1
06/02/2017;15;0;1;1;0;1
06/02/2017;16;0;1;1;0;1
06/02/2017;17;0;1;1;0;1
06/02/2017;18;0;1;1;0;1
06/02/2017;19;0;1;1;0;1
06/02/2017;20;0;0;1;0;1
06/02/2017;21;0;0;1;0;1
06/02/2017;22;0;0;0;0;0
06/02/2017;23;0;0;0;0;0
06/02/2017;24;0;0;0;0;0
07/02/2017;1;0;0;0;0;0
07/02/2017;2;0;0;0;0;0
07/02/2017;3;n/d;0;0;0;0
07/02/2017;4;n/d;0;0;0;0
07/02/2017;5;n/d;0;0;0;0
07/02/2017;6;0;0;0;0;0
07/02/2017;7;0;1;0;0;0
07/02/2017;8;0;1;1;0;1
07/02/2017;9;0;1;1;0;1
07/02/2017;10;0;1;1;0;1
07/02/2017;11;0;1;1;0;1
07/02/2017;12;0;1;0;0;1
07/02/2017;13;n/d;1;0;0;0
07/02/2017;14;0;0;0;n/d;0
07/02/2017;15;n/d;0;0;n/d;0
07/02/2017;16;0;0;0;n/d;1
07/02/2017;17;n/d;0;1;n/d;1
07/02/2017;18;0;1;1;n/d;1
07/02/2017;19;0;1;1;n/d;1
07/02/2017;20;0;1;1;n/d;1
07/02/2017;21;0;1;1;n/d;1
07/02/2017;22;0;1;1;n/d;1
07/02/2017;23;0;1;1;n/d;1
07/02/2017;24;0;1;1;n/d;1
08/02/2017;1;0;0;0;n/d;0
08/02/2017;2;0;0;0;n/d;0
08/02/2017;3;0;0;0;n/d;0
08/02/2017;4;0;0;0;n/d;0
08/02/2017;5;0;0;0;n/d;0
08/02/2017;6;0;0;0;n/d;0
08/02/2017;7;0;1;1;n/d;1
08/02/2017;8;n/d;1;1;n/d;1
08/02/2017;9;n/d;1;1;0;1
08/02/2017;10;n/d;0;1;0;1
08/02/2017;11;n/d;0;1;0;1
08/02/2017;12;n/d;0;1;0;1
08/02/2017;13;n/d;0;1;0;1
08/02/2017;14;n/d;0;1;0;1
08/02/2017;15;n/d;0;0;0;1
08/02/2017;16;n/d;0;1;0;1
08/02/2017;17;n/d;0;1;0;1
08/02/2017;18;n/d;0;1;0;1
08/02/2017;19;n/d;0;1;0;1
08/02/2017;20;n/d;0;1;0;1
08/02/2017;21;n/d;0;1;0;1
08/02/2017;22;n/d;0;0;0;1
08/02/2017;23;n/d;0;0;0;1
08/02/2017;24;n/d;0;0;0;0
09/02/2017;1;n/d;0;0;0;0
09/02/2017;2;n/d;0;0;0;0
09/02/2017;3;n/d;0;0;0;0
09/02/2017;4;n/d;0;0;0;0
09/02/2017;5;n/d;0;0;0;0
09/02/2017;6;n/d;0;0;0;0
09/02/2017;7;n/d;0;0;0;1
09/02/2017;8;0;1;1;0;1
09/02/2017;9;0;1;1;0;1
09/02/2017;10;0;1;1;0;1
09/02/2017;11;1;1;1;1;1
09/02/2017;12;1;1;1;1;1
09/02/2017;13;1;1;1;1;1
09/02/2017;14;0;1;1;1;1
09/02/2017;15;0;1;1;1;1
09/02/2017;16;1;1;1;1;1
09/02/2017;17;1;1;1;0;1
09/02/2017;18;1;1;1;1;1
09/02/2017;19;1;1;1;0;1
09/02/2017;20;0;1;1;0;1
09/02/2017;21;0;1;1;0;1
09/02/2017;22;0;1;0;0;1
09/02/2017;23;0;1;0;0;0
09/02/2017;24;0;0;0;0;0
10/02/2017;1;0;0;0;0;0
10/02/2017;2;0;0;0;0;0
10/02/2017;3;0;0;0;0;0
10/02/2017;4;n/d;0;0;0;0
10/02/2017;5;n/d;0;0;0;0
10/02/2017;6;n/d;0;0;0;0
10/02/2017;7;n/d;0;1;0;1
10/02/2017;8;n/d;0;1;0;1
10/02/2017;9;n/d;1;1;0;1
10/02/2017;10;n/d;0;1;0;n/d
10/02/2017;11;n/d;0;1;0;n/d
10/02/2017;12;0;0;1;0;1
10/02/2017;13;0;0;1;0;1
10/02/2017;14;0;0;1;0;1
10/02/2017;15;0;0;1;0;1
10/02/2017;16;0;0;1;0;1
10/02/2017;17;0;1;1;0;1
10/02/2017;18;0;1;1;0;1
10/02/2017;19;1;1;1;0;1
10/02/2017;20;1;0;1;0;1
10/02/2017;21;1;0;1;0;1
10/02/2017;22;0;0;0;0;1
10/02/2017;23;0;0;1;0;1
10/02/2017;24;0;0;1;0;0
11/02/2017;1;0;0;0;0;0
11/02/2017;2;0;0;0;0;0
11/02/2017;3;0;0;0;0;0
11/02/2017;4;0;0;0;0;0
11/02/2017;5;0;0;0;0;0
11/02/2017;6;0;0;0;0;0
11/02/2017;7;0;0;0;0;0
11/02/2017;8;0;0;0;0;0
11/02/2017;9;0;0;1;0;1
11/02/2017;10;0;1;1;0;1
11/02/2017;11;0;0;1;0;1
11/02/2017;12;0;1;1;0;1
11/02/2017;13;0;1;1;0;1
11/02/2017;14;0;1;1;0;1
11/02/2017;15;0;1;1;0;1
11/02/2017;16;0;1;1;0;1
11/02/2017;17;0;1;1;0;1
11/02/2017;18;0;1;1;0;1
11/02/2017;19;0;1;1;0;1
11/02/2017;20;1;1;1;1;1
11/02/2017;21;1;1;1;1;1
11/02/2017;22;1;1;1;1;1
11/02/2017;23;1;1;1;1;1
11/02/2017;24;1;1;1;1;1
12/02/2017;1;1;1;1;1;1
12/02/2017;2;1;1;1;1;1
12/02/2017;3;0;1;1;1;1
12/02/2017;4;0;1;1;1;1
12/02/2017;5;0;1;1;1;1
12/02/2017;6;0;1;1;1;1
12/02/2017;7;0;1;1;1;1
12/02/2017;8;0;1;1;1;0
12/02/2017;9;n/d;1;1;0;0
12/02/2017;10;0;1;1;0;0
12/02/2017;11;n/d;1;1;0;1
12/02/2017;12;n/d;0;1;0;1
12/02/2017;13;0;1;1;0;1
12/02/2017;14;0;0;1;0;1
12/02/2017;15;0;0;1;0;1
12/02/2017;16;0;0;1;0;1
12/02/2017;17;0;1;1;0;1
12/02/2017;18;0;1;1;0;1
12/02/2017;19;0;1;1;0;1
12/02/2017;20;0;1;1;0;1
12/02/2017;21;0;0;0;0;0
12/02/2017;22;0;0;0;0;0
12/02/2017;23;0;0;0;0;0
12/02/2017;24;0;0;0;0;0
13/02/2017;1;0;0;0;0;0
13/02/2017;2;0;0;0;0;0
13/02/2017;3;0;0;0;0;0
13/02/2017;4;0;0;0;0;0
13/02/2017;5;0;0;0;0;0
13/02/2017;6;0;0;0;0;0
13/02/2017;7;0;0;1;0;1
13/02/2017;8;0;1;1;0;1
13/02/2017;9;0;0;1;0;1
13/02/2017;10;0;0;0;0;1
13/02/2017;11;0;0;0;0;1
13/02/2017;12;0;0;0;0;1
13/02/2017;13;0;0;0;0;1
13/02/2017;14;0;0;0;0;1
13/02/2017;15;0;0;0;0;1
13/02/2017;16;0;0;0;0;1
13/02/2017;17;0;0;1;0;1
13/02/2017;18;0;0;1;0;1
13/02/2017;19;0;0;1;0;1
13/02/2017;20;0;0;1;0;1
13/02/2017;21;0;0;0;0;1
13/02/2017;22;0;0;0;0;1
13/02/2017;23;0;0;0;0;0
13/02/2017;24;0;0;0;0;0
14/02/2017;1;0;0;0;0;0
14/02/2017;2;0;0;0;0;0
14/02/2017;3;0;0;0;0;0
14/02/2017;4;0;0;0;0;0
14/02/2017;5;0;0;0;0;0
14/02/2017;6;0;0;0;0;0
14/02/2017;7;0;0;0;0;1
14/02/2017;8;0;1;1;0;1
14/02/2017;9;0;1;1;0;1
14/02/2017;10;0;1;1;1;1
14/02/2017;11;0;1;1;0;1
14/02/2017;12;0;1;1;0;1
14/02/2017;13;0;1;1;0;1
14/02/2017;14;0;1;1;0;1
14/02/2017;15;0;1;0;0;1
14/02/2017;16;0;1;0;0;1
14/02/2017;17;0;1;1;0;1
14/02/2017;18;0;1;1;0;1
14/02/2017;19;0;1;1;0;1
14/02/2017;20;0;1;1;1;1
14/02/2017;21;0;1;0;0;1
14/02/2017;22;0;1;1;1;1
14/02/2017;23;0;1;1;1;1
14/02/2017;24;0;1;0;1;1
15/02/2017;1;0;1;0;0;0
15/02/2017;2;0;1;0;0;0
15/02/2017;3;0;0;0;0;0
15/02/2017;4;0;0;0;0;0
15/02/2017;5;0;0;0;0;0
15/02/2017;6;0;1;0;0;1
15/02/2017;7;0;1;1;0;1
15/02/2017;8;0;1;1;0;1
15/02/2017;9;0;1;1;1;1
15/02/2017;10;0;1;1;0;1
15/02/2017;11;0;1;0;0;0
15/02/2017;12;0;0;0;0;0
15/02/2017;13;0;0;0;0;0
15/02/2017;14;0;0;1;0;1
15/02/2017;15;0;0;0;0;1
15/02/2017;16;0;0;1;0;1
15/02/2017;17;0;0;1;0;1
15/02/2017;18;0;1;2;1;2
15/02/2017;19;0;1;1;0;2
15/02/2017;20;0;1;1;0;1
15/02/2017;21;n/d;1;1;0;1
15/02/2017;22;n/d;1;1;0;1
15/02/2017;23;n/d;0;1;0;1
15/02/2017;24;n/d;0;1;0;1
16/02/2017;1;0;1;1;0;0
16/02/2017;2;0;1;1;0;1
16/02/2017;3;0;1;1;0;1
16/02/2017;4;0;1;0;1;0
16/02/2017;5;1;1;1;1;1
16/02/2017;6;1;1;1;1;1
16/02/2017;7;1;1;1;1;1
16/02/2017;8;1;1;1;1;2
16/02/2017;9;1;1;1;1;2
16/02/2017;10;1;1;1;1;1
16/02/2017;11;1;1;1;1;1
16/02/2017;12;1;1;1;1;1
16/02/2017;13;1;1;1;1;1
16/02/2017;14;1;1;1;1;1
16/02/2017;15;1;1;1;1;1
16/02/2017;16;1;1;1;1;1
16/02/2017;17;1;1;1;1;1
16/02/2017;18;1;1;1;0;1
16/02/2017;19;1;1;1;0;1
16/02/2017;20;1;1;1;0;1
16/02/2017;21;1;1;1;0;1
16/02/2017;22;1;1;1;0;1
16/02/2017;23;1;1;1;1;1
16/02/2017;24;1;1;1;0;1
17/02/2017;1;0;1;0;0;0
17/02/2017;2;0;1;0;0;0
17/02/2017;3;0;1;0;0;0
17/02/2017;4;0;1;0;0;0
17/02/2017;5;0;0;0;0;0
17/02/2017;6;0;1;0;0;0
17/02/2017;7;0;1;1;0;1
17/02/2017;8;0;1;1;1;1
17/02/2017;9;1;1;1;0;1
17/02/2017;10;1;1;1;0;1
17/02/2017;11;0;1;1;0;1
17/02/2017;12;0;1;1;0;1
17/02/2017;13;0;1;1;0;1
17/02/2017;14;0;1;1;0;1
17/02/2017;15;0;1;1;0;1
17/02/2017;16;0;1;1;0;1
17/02/2017;17;0;1;1;0;1
17/02/2017;18;0;1;1;0;1
17/02/2017;19;0;1;1;0;1
17/02/2017;20;0;1;1;0;1
17/02/2017;21;0;1;1;0;1
17/02/2017;22;1;1;1;1;1
17/02/2017;23;1;1;1;1;1
17/02/2017;24;1;1;1;1;1
18/02/2017;1;1;1;1;1;1
18/02/2017;2;0;0;1;1;1
18/02/2017;3;0;0;1;1;0
18/02/2017;4;0;0;1;1;1
18/02/2017;5;0;0;1;1;1
18/02/2017;6;0;0;1;1;1
18/02/2017;7;0;0;1;1;1
18/02/2017;8;0;0;1;1;1
18/02/2017;9;0;0;0;1;1
18/02/2017;10;0;1;0;1;1
18/02/2017;11;0;1;0;1;1
18/02/2017;12;0;1;0;0;1
18/02/2017;13;0;0;0;0;1
18/02/2017;14;0;0;0;0;1
18/02/2017;15;0;0;0;0;0
18/02/2017;16;0;0;0;0;1
18/02/2017;17;0;0;0;0;1
18/02/2017;18;0;0;0;0;1
18/02/2017;19;0;0;0;0;1
18/02/2017;20;0;0;0;0;1
18/02/2017;21;0;1;1;0;1
18/02/2017;22;0;1;1;0;1
18/02/2017;23;1;1;1;1;1
18/02/2017;24;1;1;1;1;1
19/02/2017;1;0;1;1;1;1
19/02/2017;2;0;0;1;1;1
19/02/2017;3;1;0;1;1;1
19/02/2017;4;1;0;1;1;1
19/02/2017;5;1;0;1;1;1
19/02/2017;6;1;0;1;1;1
19/02/2017;7;1;1;1;1;1
19/02/2017;8;1;1;1;1;1
19/02/2017;9;1;1;1;1;1
19/02/2017;10;1;1;1;1;1
19/02/2017;11;0;1;0;1;1
19/02/2017;12;0;1;0;0;0
19/02/2017;13;1;1;0;0;0
19/02/2017;14;0;1;0;0;0
19/02/2017;15;0;0;0;0;1
19/02/2017;16;0;1;0;0;0
19/02/2017;17;0;1;0;0;1
19/02/2017;18;0;1;1;0;1
19/02/2017;19;0;1;1;0;1
19/02/2017;20;0;1;1;0;1
19/02/2017;21;0;1;0;0;1
19/02/2017;22;0;0;0;0;0
19/02/2017;23;0;0;1;0;0
19/02/2017;24;0;0;0;0;0
20/02/2017;1;0;0;0;0;0
20/02/2017;2;0;0;0;0;0
20/02/2017;3;0;0;0;0;0
20/02/2017;4;0;0;0;0;0
20/02/2017;5;0;0;0;0;0
20/02/2017;6;0;0;0;0;0
20/02/2017;7;0;0;1;0;1
20/02/2017;8;0;1;1;0;1
20/02/2017;9;0;1;1;0;1
20/02/2017;10;0;0;0;0;0
20/02/2017;11;0;0;1;0;0
20/02/2017;12;0;1;0;0;0
20/02/2017;13;0;1;0;0;1
20/02/2017;14;0;n/d;1;0;1
20/02/2017;15;0;n/d;0;0;1
20/02/2017;16;n/d;1;1;0;1
20/02/2017;17;n/d;1;1;0;1
20/02/2017;18;n/d;1;1;0;1
20/02/2017;19;n/d;1;1;0;1
20/02/2017;20;n/d;1;1;0;1
20/02/2017;21;n/d;1;0;0;0
20/02/2017;22;n/d;1;0;0;0
20/02/2017;23;n/d;0;0;0;0
20/02/2017;24;n/d;0;0;0;0
21/02/2017;1;0;0;0;0;0
21/02/2017;2;1;0;0;0;0
21/02/2017;3;1;0;0;0;0
21/02/2017;4;0;0;0;0;0
21/02/2017;5;0;0;0;0;0
21/02/2017;6;0;0;0;0;0
21/02/2017;7;0;0;1;0;0
21/02/2017;8;0;1;1;0;1
21/02/2017;9;0;1;1;0;1
21/02/2017;10;0;0;1;n/d;0
21/02/2017;11;0;0;1;n/d;0
21/02/2017;12;0;1;1;0;0
21/02/2017;13;0;1;1;0;0
21/02/2017;14;0;1;0;0;0
21/02/2017;15;0;1;1;0;1
21/02/2017;16;0;1;1;0;1
21/02/2017;17;0;1;1;0;1
21/02/2017;18;0;1;1;0;1
21/02/2017;19;0;1;1;0;1
21/02/2017;20;0;1;1;0;1
21/02/2017;21;0;0;0;0;0
21/02/2017;22;1;0;0;0;0
21/02/2017;23;0;0;0;0;0
21/02/2017;24;0;0;0;0;0
22/02/2017;1;n/d;0;0;0;0
22/02/2017;2;n/d;0;0;0;0
22/02/2017;3;n/d;0;0;0;0
22/02/2017;4;n/d;0;0;0;0
22/02/2017;5;n/d;0;0;0;0
22/02/2017;6;n/d;0;0;0;0
22/02/2017;7;n/d;0;0;0;0
22/02/2017;8;n/d;1;1;0;1
22/02/2017;9;n/d;1;1;0;1
22/02/2017;10;n/d;0;1;0;0
22/02/2017;11;n/d;0;0;0;0
22/02/2017;12;n/d;0;1;0;0
22/02/2017;13;n/d;0;1;0;0
22/02/2017;14;n/d;0;0;0;0
22/02/2017;15;n/d;0;0;0;0
22/02/2017;16;n/d;0;0;0;0
22/02/2017;17;n/d;0;1;0;0
22/02/2017;18;n/d;0;1;0;0
22/02/2017;19;n/d;0;1;0;0
22/02/2017;20;n/d;0;1;0;0
22/02/2017;21;n/d;0;0;0;0
22/02/2017;22;n/d;0;0;0;0
22/02/2017;23;n/d;0;0;0;0
22/02/2017;24;n/d;0;0;0;0
23/02/2017;1;0;0;0;0;0
23/02/2017;2;0;0;0;0;0
23/02/2017;3;0;0;0;0;0
23/02/2017;4;0;0;0;0;0
23/02/2017;5;0;0;0;0;0
23/02/2017;6;0;0;0;0;0
23/02/2017;7;0;0;0;0;0
23/02/2017;8;0;0;1;0;1
23/02/2017;9;0;1;1;0;0
23/02/2017;10;0;0;0;0;0
23/02/2017;11;0;0;0;0;0
23/02/2017;12;n/d;0;0;0;0
23/02/2017;13;n/d;0;0;0;0
23/02/2017;14;n/d;0;0;0;0
23/02/2017;15;n/d;0;0;0;0
23/02/2017;16;n/d;0;0;0;0
23/02/2017;17;n/d;0;0;0;0
23/02/2017;18;n/d;0;1;0;0
23/02/2017;19;n/d;0;1;0;0
23/02/2017;20;n/d;0;1;0;0
23/02/2017;21;n/d;0;0;0;0
23/02/2017;22;n/d;0;0;0;0
23/02/2017;23;n/d;0;0;0;0
23/02/2017;24;n/d;0;0;0;0
24/02/2017;1;0;0;0;0;0
24/02/2017;2;0;0;0;0;0
24/02/2017;3;0;0;0;0;0
24/02/2017;4;0;0;0;0;0
24/02/2017;5;0;0;0;0;0
24/02/2017;6;0;0;0;0;0
24/02/2017;7;0;1;1;0;0
24/02/2017;8;0;1;1;0;1
24/02/2017;9;0;1;1;0;1
24/02/2017;10;0;0;1;0;0
24/02/2017;11;0;0;0;0;1
24/02/2017;12;0;0;0;0;0
24/02/2017;13;0;0;1;0;0
24/02/2017;14;0;0;0;0;0
24/02/2017;15;0;0;0;0;1
24/02/2017;16;0;0;0;0;1
24/02/2017;17;0;0;1;0;1
24/02/2017;18;0;0;1;0;1
24/02/2017;19;0;0;1;0;1
24/02/2017;20;0;0;1;0;1
24/02/2017;21;0;0;1;0;1
24/02/2017;22;0;0;1;0;0
24/02/2017;23;0;0;1;0;1
24/02/2017;24;0;1;1;1;1
25/02/2017;1;n/d;1;1;1;1
25/02/2017;2;n/d;1;1;1;0
25/02/2017;3;n/d;1;1;1;0
25/02/2017;4;n/d;1;0;1;0
25/02/2017;5;0;1;0;1;0
25/02/2017;6;0;1;0;0;0
25/02/2017;7;0;1;0;1;0
25/02/2017;8;0;1;0;0;1
25/02/2017;9;0;1;0;0;0
25/02/2017;10;0;0;0;0;1
25/02/2017;11;0;0;0;0;0
25/02/2017;12;0;0;0;0;0
25/02/2017;13;0;0;0;0;0
25/02/2017;14;0;0;0;0;0
25/02/2017;15;0;0;0;0;0
25/02/2017;16;0;0;0;0;0
25/02/2017;17;0;0;0;0;0
25/02/2017;18;0;0;0;0;1
25/02/2017;19;0;0;1;0;1
25/02/2017;20;0;0;1;0;1
25/02/2017;21;0;0;0;0;1
25/02/2017;22;0;0;0;0;0
25/02/2017;23;0;0;0;0;0
25/02/2017;24;0;0;0;0;0
26/02/2017;1;n/d;0;0;0;0
26/02/2017;2;n/d;0;0;0;0
26/02/2017;3;0;0;0;0;0
26/02/2017;4;0;0;0;0;0
26/02/2017;5;0;0;0;0;0
26/02/2017;6;0;0;0;0;0
26/02/2017;7;0;0;0;0;0
26/02/2017;8;0;0;0;0;0
26/02/2017;9;0;0;0;0;0
26/02/2017;10;0;0;0;0;0
26/02/2017;11;0;0;0;0;0
26/02/2017;12;0;0;0;0;0
26/02/2017;13;0;0;0;0;0
